tokens,text_unit_component,row,split,row_position,start_dist,end_dist,backward,forward,anterior_passage
”,[[16]],[1],0,middle,9,8,"[""\u53f0\u98ce"", ""\u201c"", ""\u5c71\u7af9""]","[""\u540e"", ""\uff0c"", ""\u9999\u6e2f""]","""\u53d1\u51fa\u4fd7\u79f0\u201c\u5341\u53f7\u98ce\u7403\u201d\u7684\u5341\u53f7\u98d3(\u5341\u53f7\u98d3)\u98ce\u4fe1\u53f7\u3002\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9"""
后,[[17]],[1],0,middle,10,7,"[""\u201c"", ""\u5c71\u7af9"", ""\u201d""]","[""\uff0c"", ""\u9999\u6e2f"", ""\u518d\u6b21""]","""\u53d1\u51fa\u4fd7\u79f0\u201c\u5341\u53f7\u98ce\u7403\u201d\u7684\u5341\u53f7\u98d3(\u5341\u53f7\u98d3)\u98ce\u4fe1\u53f7\u3002\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d"""
，,[[18]],[1],0,middle,11,6,"[""\u5c71\u7af9"", ""\u201d"", ""\u540e""]","[""\u9999\u6e2f"", ""\u518d\u6b21"", ""\u53d1\u51fa""]","""\u53d1\u51fa\u4fd7\u79f0\u201c\u5341\u53f7\u98ce\u7403\u201d\u7684\u5341\u53f7\u98d3(\u5341\u53f7\u98d3)\u98ce\u4fe1\u53f7\u3002\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e"""
香港,"[[19, 20]]",[1],0,middle,12,5,"[""\u201d"", ""\u540e"", ""\uff0c""]","[""\u518d\u6b21"", ""\u53d1\u51fa"", ""\u5341\u53f7""]","""\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e\uff0c"""
再次,"[[21, 22]]",[1],0,middle,13,4,"[""\u540e"", ""\uff0c"", ""\u9999\u6e2f""]","[""\u53d1\u51fa"", ""\u5341\u53f7"", ""\u98ce\u7403""]","""\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e\uff0c\u9999\u6e2f"""
发出,"[[23, 24]]",[1],0,middle,14,3,"[""\uff0c"", ""\u9999\u6e2f"", ""\u518d\u6b21""]","[""\u5341\u53f7"", ""\u98ce\u7403"", ""\u3002""]","""\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e\uff0c\u9999\u6e2f\u518d\u6b21"""
十号,"[[25, 26]]",[1],0,middle,15,2,"[""\u9999\u6e2f"", ""\u518d\u6b21"", ""\u53d1\u51fa""]","[""\u98ce\u7403"", ""\u3002"", ""<EOR>""]","""\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e\uff0c\u9999\u6e2f\u518d\u6b21\u53d1\u51fa"""
风球,"[[27, 28]]",[1],0,middle,16,1,"[""\u518d\u6b21"", ""\u53d1\u51fa"", ""\u5341\u53f7""]","[""\u3002"", ""<EOR>""]","""\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e\uff0c\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7"""
。,[[29]],[1],0,row_end,17,0,"[""\u53d1\u51fa"", ""\u5341\u53f7"", ""\u98ce\u7403""]","[""<EOR>""]","""\u8fd9\u4e5f\u662f\u7ee72018\u5e74\u53f0\u98ce\u201c\u5c71\u7af9\u201d\u540e\uff0c\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403"""
面对,"[[0, 1]]",[2],0,row_start,0,15,"[""<SOR>""]","[""\u8d85\u5f3a\u53f0\u98ce"", ""\u201c"", ""\u82cf\u62c9""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002"""
超强台风,"[[2, 3, 4, 5]]",[2],0,middle,1,14,"[""<SOR>"", ""\u9762\u5bf9""]","[""\u201c"", ""\u82cf\u62c9"", ""\u201d""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9"""
“,[[6]],[2],0,middle,2,13,"[""<SOR>"", ""\u9762\u5bf9"", ""\u8d85\u5f3a\u53f0\u98ce""]","[""\u82cf\u62c9"", ""\u201d"", ""\u5f3a\u52bf""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce"""
苏拉,"[[7, 8]]",[2],0,middle,3,12,"[""\u9762\u5bf9"", ""\u8d85\u5f3a\u53f0\u98ce"", ""\u201c""]","[""\u201d"", ""\u5f3a\u52bf"", ""\u6765\u88ad""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c"""
”,[[9]],[2],0,middle,4,11,"[""\u8d85\u5f3a\u53f0\u98ce"", ""\u201c"", ""\u82cf\u62c9""]","[""\u5f3a\u52bf"", ""\u6765\u88ad"", ""\uff0c""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9"""
强势,"[[10, 11]]",[2],0,middle,5,10,"[""\u201c"", ""\u82cf\u62c9"", ""\u201d""]","[""\u6765\u88ad"", ""\uff0c"", ""\u9999\u6e2f""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d"""
来袭,"[[12, 13]]",[2],0,middle,6,9,"[""\u82cf\u62c9"", ""\u201d"", ""\u5f3a\u52bf""]","[""\uff0c"", ""\u9999\u6e2f"", ""\u5404\u754c""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf"""
，,[[14]],[2],0,middle,7,8,"[""\u201d"", ""\u5f3a\u52bf"", ""\u6765\u88ad""]","[""\u9999\u6e2f"", ""\u5404\u754c"", ""\u5168\u9762""]","""\u9999\u6e2f\u518d\u6b21\u53d1\u51fa\u5341\u53f7\u98ce\u7403\u3002\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf\u6765\u88ad"""
香港,"[[15, 16]]",[2],0,middle,8,7,"[""\u5f3a\u52bf"", ""\u6765\u88ad"", ""\uff0c""]","[""\u5404\u754c"", ""\u5168\u9762"", ""\u52a8\u5458""]","""\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf\u6765\u88ad\uff0c"""
各界,"[[17, 18]]",[2],0,middle,9,6,"[""\u6765\u88ad"", ""\uff0c"", ""\u9999\u6e2f""]","[""\u5168\u9762"", ""\u52a8\u5458"", ""\uff0c""]","""\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf\u6765\u88ad\uff0c\u9999\u6e2f"""
全面,"[[19, 20]]",[2],0,middle,10,5,"[""\uff0c"", ""\u9999\u6e2f"", ""\u5404\u754c""]","[""\u52a8\u5458"", ""\uff0c"", ""\u9632\u8303""]","""\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf\u6765\u88ad\uff0c\u9999\u6e2f\u5404\u754c"""
动员,"[[21, 22]]",[2],0,middle,11,4,"[""\u9999\u6e2f"", ""\u5404\u754c"", ""\u5168\u9762""]","[""\uff0c"", ""\u9632\u8303"", ""\u53f0\u98ce""]","""\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf\u6765\u88ad\uff0c\u9999\u6e2f\u5404\u754c\u5168\u9762"""
，,[[23]],[2],0,middle,12,3,"[""\u5404\u754c"", ""\u5168\u9762"", ""\u52a8\u5458""]","[""\u9632\u8303"", ""\u53f0\u98ce"", ""\u5e26\u6765""]","""\u9762\u5bf9\u8d85\u5f3a\u53f0\u98ce\u201c\u82cf\u62c9\u201d\u5f3a\u52bf\u6765\u88ad\uff0c\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458"""
防范,"[[24, 25]]",[2],0,middle,13,2,"[""\u5168\u9762"", ""\u52a8\u5458"", ""\uff0c""]","[""\u53f0\u98ce"", ""\u5e26\u6765"", ""<EOR>""]","""\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458\uff0c"""
台风,"[[26, 27]]",[2],0,middle,14,1,"[""\u52a8\u5458"", ""\uff0c"", ""\u9632\u8303""]","[""\u5e26\u6765"", ""<EOR>""]","""\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458\uff0c\u9632\u8303"""
带来,"[[28, 29]]",[2],0,row_end,15,0,"[""\uff0c"", ""\u9632\u8303"", ""\u53f0\u98ce""]","[""<EOR>""]","""\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458\uff0c\u9632\u8303\u53f0\u98ce"""
的,[[0]],[3],0,row_start,0,2,"[""<SOR>""]","[""\u5371\u5bb3"", ""\u3002"", ""<EOR>""]","""\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458\uff0c\u9632\u8303\u53f0\u98ce\u5e26\u6765"""
危害,"[[1, 2]]",[3],0,middle,1,1,"[""<SOR>"", ""\u7684""]","[""\u3002"", ""<EOR>""]","""\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458\uff0c\u9632\u8303\u53f0\u98ce\u5e26\u6765\u7684"""
。,[[3]],[3],0,row_end,2,0,"[""<SOR>"", ""\u7684"", ""\u5371\u5bb3""]","[""<EOR>""]","""\u9999\u6e2f\u5404\u754c\u5168\u9762\u52a8\u5458\uff0c\u9632\u8303\u53f0\u98ce\u5e26\u6765\u7684\u5371\u5bb3"""
    ,"[[0, 1]]",[4],0,row_start,0,16,"[""<SOR>""]","[""\u9999\u6e2f\u5929\u6587\u53f0"", ""\u8868\u793a"", ""\uff0c""]","""\u9632\u8303\u53f0\u98ce\u5e26\u6765\u7684\u5371\u5bb3\u3002"""
香港天文台,"[[2, 3, 4, 5, 6]]",[4],0,middle,1,15,"[""<SOR>"", ""    ""]","[""\u8868\u793a"", ""\uff0c"", ""\u201c""]","""    """
表示,"[[7, 8]]",[4],0,middle,2,14,"[""<SOR>"", ""    "", ""\u9999\u6e2f\u5929\u6587\u53f0""]","[""\uff0c"", ""\u201c"", ""\u82cf\u62c9""]","""    \u9999\u6e2f\u5929\u6587\u53f0"""
，,[[9]],[4],0,middle,3,13,"[""    "", ""\u9999\u6e2f\u5929\u6587\u53f0"", ""\u8868\u793a""]","[""\u201c"", ""\u82cf\u62c9"", ""\u201d""]","""    \u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a"""
“,[[10]],[4],0,middle,4,12,"[""\u9999\u6e2f\u5929\u6587\u53f0"", ""\u8868\u793a"", ""\uff0c""]","[""\u82cf\u62c9"", ""\u201d"", ""\u773c\u58c1""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c"""
苏拉,"[[11, 12]]",[4],0,middle,5,11,"[""\u8868\u793a"", ""\uff0c"", ""\u201c""]","[""\u201d"", ""\u773c\u58c1"", ""\u6b63\u6a2a""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c"""
”,[[13]],[4],0,middle,6,10,"[""\uff0c"", ""\u201c"", ""\u82cf\u62c9""]","[""\u773c\u58c1"", ""\u6b63\u6a2a"", ""\u8fc7""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c\u82cf\u62c9"""
眼壁,"[[14, 15]]",[4],0,middle,7,9,"[""\u201c"", ""\u82cf\u62c9"", ""\u201d""]","[""\u6b63\u6a2a"", ""\u8fc7"", ""\u9999\u6e2f""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c\u82cf\u62c9\u201d"""
正横,"[[16, 17]]",[4],0,middle,8,8,"[""\u82cf\u62c9"", ""\u201d"", ""\u773c\u58c1""]","[""\u8fc7"", ""\u9999\u6e2f"", ""\uff0c""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c\u82cf\u62c9\u201d\u773c\u58c1"""
过,[[18]],[4],0,middle,9,7,"[""\u201d"", ""\u773c\u58c1"", ""\u6b63\u6a2a""]","[""\u9999\u6e2f"", ""\uff0c"", ""\u672a\u6765""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a"""
香港,"[[19, 20]]",[4],0,middle,10,6,"[""\u773c\u58c1"", ""\u6b63\u6a2a"", ""\u8fc7""]","[""\uff0c"", ""\u672a\u6765"", ""\u6570\u5c0f\u65f6""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7"""
，,[[21]],[4],0,middle,11,5,"[""\u6b63\u6a2a"", ""\u8fc7"", ""\u9999\u6e2f""]","[""\u672a\u6765"", ""\u6570\u5c0f\u65f6"", ""\u4f1a""]","""\u9999\u6e2f\u5929\u6587\u53f0\u8868\u793a\uff0c\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f"""
未来,"[[22, 23]]",[4],0,middle,12,4,"[""\u8fc7"", ""\u9999\u6e2f"", ""\uff0c""]","[""\u6570\u5c0f\u65f6"", ""\u4f1a"", ""\u5728""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c"""
数小时,"[[24, 25, 26]]",[4],0,middle,13,3,"[""\u9999\u6e2f"", ""\uff0c"", ""\u672a\u6765""]","[""\u4f1a"", ""\u5728"", ""\u5929""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765"""
会,[[27]],[4],0,middle,14,2,"[""\uff0c"", ""\u672a\u6765"", ""\u6570\u5c0f\u65f6""]","[""\u5728"", ""\u5929"", ""<EOR>""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6"""
在,[[28]],[4],0,middle,15,1,"[""\u672a\u6765"", ""\u6570\u5c0f\u65f6"", ""\u4f1a""]","[""\u5929"", ""<EOR>""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a"""
天,[[29]],[4],1,row_end,16,0,"[""\u6570\u5c0f\u65f6"", ""\u4f1a"", ""\u5728""]","[""<EOR>""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728"""
(天)文台,"[[0, 1]]",[5],1,row_start,0,13,"[""<SOR>""]","[""\u4ee5\u5357"", ""\u7ea6"", ""40\u516c\u91cc""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929"""
以南,"[[2, 3]]",[5],0,middle,1,12,"[""<SOR>"", ""(\u5929)\u6587\u53f0""]","[""\u7ea6"", ""40\u516c\u91cc"", ""\u63a0\u8fc7""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0"""
约,[[4]],[5],0,middle,2,11,"[""<SOR>"", ""(\u5929)\u6587\u53f0"", ""\u4ee5\u5357""]","[""40\u516c\u91cc"", ""\u63a0\u8fc7"", ""\uff0c""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0\u4ee5\u5357"""
40公里,"[[5, 6, 7]]",[5],0,middle,3,10,"[""(\u5929)\u6587\u53f0"", ""\u4ee5\u5357"", ""\u7ea6""]","[""\u63a0\u8fc7"", ""\uff0c"", ""\u5bf9""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0\u4ee5\u5357\u7ea6"""
掠过,"[[8, 9]]",[5],0,middle,4,9,"[""\u4ee5\u5357"", ""\u7ea6"", ""40\u516c\u91cc""]","[""\uff0c"", ""\u5bf9"", ""\u9999\u6e2f""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0\u4ee5\u5357\u7ea640\u516c\u91cc"""
，,[[10]],[5],0,middle,5,8,"[""\u7ea6"", ""40\u516c\u91cc"", ""\u63a0\u8fc7""]","[""\u5bf9"", ""\u9999\u6e2f"", ""\u6784\u6210""]","""\u201c\u82cf\u62c9\u201d\u773c\u58c1\u6b63\u6a2a\u8fc7\u9999\u6e2f\uff0c\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0\u4ee5\u5357\u7ea640\u516c\u91cc\u63a0\u8fc7"""
对,[[11]],[5],0,middle,6,7,"[""40\u516c\u91cc"", ""\u63a0\u8fc7"", ""\uff0c""]","[""\u9999\u6e2f"", ""\u6784\u6210"", ""\u76f8\u5f53""]","""\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0\u4ee5\u5357\u7ea640\u516c\u91cc\u63a0\u8fc7\uff0c"""
香港,"[[12, 13]]",[5],0,middle,7,6,"[""\u63a0\u8fc7"", ""\uff0c"", ""\u5bf9""]","[""\u6784\u6210"", ""\u76f8\u5f53"", ""\u5927""]","""\u672a\u6765\u6570\u5c0f\u65f6\u4f1a\u5728\u5929(\u5929)\u6587\u53f0\u4ee5\u5357\u7ea640\u516c\u91cc\u63a0\u8fc7\uff0c\u5bf9"""
